1,66	95,49679262	4,468406615
1,67	95,46903957	4,49571513
1,68	95,44130032	4,523007128
1,69	95,41357484	4,550282616
1,7	95,38586313	4,577541603
1,71	95,35816519	4,6047841
1,72	95,330481	4,632010114
1,73	95,30281057	4,659219655
1,74	95,27515387	4,686412733
1,75	95,24751091	4,713589355
1,76	95,21988168	4,740749532
1,77	95,19226617	4,767893271
1,78	95,16466436	4,795020583
1,79	95,13707627	4,822131476
1,8	95,10950187	4,84922596
1,81	95,08194116	4,876304042
1,82	95,05439413	4,903365734
1,83	95,02686078	4,930411042
1,84	94,9993411	4,957439977
1,85	94,97183508	4,984452547
1,86	94,94434271	5,011448762
1,87	94,91686399	5,03842863
1,88	94,8893989	5,065392161
1,89	94,86194745	5,092339363
1,9	94,83450962	5,119270245
1,91	94,80708541	5,146184817
1,92	94,7796748	5,173083087
1,93	94,7522778	5,199965065
1,94	94,72489439	5,226830759
1,95	94,69752457	5,253680178
1,96	94,67016833	5,280513331
1,97	94,64282566	5,307330228
1,98	94,61549655	5,334130876
1,99	94,58818101	5,360915286
2	94,56087901	5,387683466
2,01	94,53359056	5,414435424
2,02	94,50631564	5,441171171
2,03	94,47905425	5,467890714
2,04	94,45180639	5,494594063
2,05	94,42457203	5,521281227
2,06	94,39735119	5,547952214
2,07	94,37014384	5,574607034
2,08	94,34294998	5,601245695
2,09	94,31576961	5,627868206
2,1	94,28860272	5,654474577
2,11	94,2614493	5,681064815
2,12	94,23430934	5,70763893
2,13	94,20718283	5,734196931
2,14	94,18006977	5,760738827
2,15	94,15297016	5,787264627
2,16	94,12588398	5,813774338
2,17	94,09881122	5,840267971
2,18	94,07175189	5,866745534
2,19	94,04470597	5,893207036
2,2	94,01767345	5,919652486
2,21	93,99065433	5,946081892
2,22	93,9636486	5,972495264
2,23	93,93665625	5,99889261
2,24	93,90967728	6,025273939
2,25	93,88271168	6,05163926
2,26	93,85575944	6,077988581
2,27	93,82882056	6,104321913
2,28	93,80189502	6,130639262
2,29	93,77498282	6,156940639
2,3	93,74808396	6,183226052
2,31	93,72119842	6,209495509
2,32	93,6943262	6,23574902
2,33	93,66746729	6,261986593
2,34	93,64062168	6,288208237
2,35	93,61378937	6,314413961
2,36	93,58697035	6,340603774
2,37	93,56016462	6,366777684
2,38	93,53337216	6,3929357
2,39	93,50659296	6,419077831
2,4	93,47982703	6,445204086
2,41	93,45307435	6,471314472
2,42	93,42633492	6,497409
2,43	93,39960873	6,523487678
2,44	93,37289577	6,549550514
2,45	93,34619604	6,575597518
2,46	93,31950952	6,601628698
2,47	93,29283622	6,627644062
2,48	93,26617612	6,653643619
2,49	93,23952922	6,679627379
2,5	93,2128955	6,70559535
2,51	93,18627497	6,73154754
2,52	93,15966761	6,757483958
2,53	93,13307343	6,783404613
2,54	93,1064924	6,809309514
2,55	93,07992453	6,835198669
2,56	93,0533698	6,861072086
2,57	93,02682822	6,886929776
2,58	93,00029977	6,912771745
2,59	92,97378444	6,938598004
2,6	92,94728224	6,96440856
2,61	92,92079314	6,990203422
2,62	92,89431715	7,015982599
2,63	92,86785426	7,041746099
2,64	92,84140445	7,067493931
2,65	92,81496773	7,093226105
2,66	92,78854409	7,118942627
2,67	92,76213352	7,144643508
2,68	92,735736	7,170328755
2,69	92,70935155	7,195998377
2,7	92,68298014	7,221652383
2,71	92,65662177	7,247290781
2,72	92,63027644	7,27291358
2,73	92,60394413	7,298520789
2,74	92,57762485	7,324112416
2,75	92,55131858	7,34968847
2,76	92,52502531	7,375248959
2,77	92,49874504	7,400793892
2,78	92,47247777	7,426323277
2,79	92,44622348	7,451837124
2,8	92,41998216	7,477335439
2,81	92,39375382	7,502818233
2,82	92,36753844	7,528285514
2,83	92,34133602	7,55373729
2,84	92,31514655	7,57917357
2,85	92,28897002	7,604594361
2,86	92,26280643	7,629999674
2,87	92,23665577	7,655389516
2,88	92,21051803	7,680763896
2,89	92,1843932	7,706122822
2,9	92,15828129	7,731466303
2,91	92,13218227	7,756794348
2,92	92,10609615	7,782106964
2,93	92,08002291	7,807404161
2,94	92,05396256	7,832685947
2,95	92,02791508	7,85795233
2,96	92,00188046	7,883203319
2,97	91,97585871	7,908438922
2,98	91,94984981	7,933659148
2,99	91,92385375	7,958864005
3	91,89787053	7,984053502
3,01	91,87190014	8,009227647
3,02	91,84594258	8,034386449
3,03	91,81999784	8,059529915
3,04	91,79406591	8,084658056
3,05	91	
